Site,Plot,PlotID,Year,Sample_ID,old_treeID,new_TreeID,family,genus,species,Type,C_percent,d13C_permil,N_percent,Cb_percent,d15N_permil,bulk_d13C_permil,herbarium_id,source_file,Elevation_m
SV,68.0,SV_68,2006,jh-3939,,8808.0,Melastomatacea,,,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8808.0,Melastomatacea,,,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8810.0,Euphorbiaceae,Pseudosenefeldera,inclinata,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8810.0,Euphorbiaceae,Pseudosenefeldera,inclinata,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,72.0,SV_72,2006,jh-3195,2292.0,8811.0,Moraceae,Sorocea,steinbachii,leaf herbarium,43.28,-31.33,,,,,3195,SV_cellulose.xlsx,
SV,72.0,SV_72,2025,p72-8811,2292.0,8811.0,Moraceae,Sorocea,steinbachii,leaf pulverized,48.2294756543818,-29.5365889785962,2.1918119,40.927125399999994,1.970878787878786,-33.44810646871687,3195,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8812.0,Sapotaceae,Pouteria,,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8812.0,Sapotaceae,Pouteria,,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8813.0,Euphorbiaceae,Pseudosenefeldera,inclinata,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8813.0,Euphorbiaceae,Pseudosenefeldera,inclinata,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8814.0,Moraceae,Brosimum,,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8814.0,Moraceae,Brosimum,,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8816.0,indet,,,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8816.0,indet,,,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8819.0,Meliaceae,Guarea,,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8819.0,Meliaceae,Guarea,,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8820.0,Clusiaceae,,,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8820.0,Clusiaceae,,,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8821.0,Myristicaceae,Compsoneura,,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8821.0,Myristicaceae,Compsoneura,,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8822.0,Lauraceae,,,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8822.0,Lauraceae,,,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8825.0,Sapotaceae,Pouteria,sp.2,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8825.0,Sapotaceae,Pouteria,sp.2,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8827.0,Sapotaceae,Sarcaulus,brasiliensis,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8827.0,Sapotaceae,Sarcaulus,brasiliensis,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8828.0,Fabaceae,Macrolobium,cf. ischnocalyx,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8828.0,Fabaceae,Macrolobium,cf. ischnocalyx,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,74.0,SV_74,2006,jh-4779,2398.0,8829.0,Sapotaceae,Pouteria,vernicosa,leaf herbarium,45.05,-30.27,,,,,,SV_cellulose.xlsx,
SV,74.0,SV_74,2025,p74-8829,2398.0,8829.0,Sapotaceae,Pouteria,vernicosa,leaf pulverized,49.45,-32.67,,,,,,SV_cellulose.xlsx,
SV,74.0,SV_74,2025,p74-8830,2399.0,8830.0,Moraceae,Pseudolmedia,laevis,leaf pulverized,45.35,-30.61,,,,,3265,SV_cellulose.xlsx,
SV,74.0,SV_74,2025,p74-8832,2393.0,8832.0,Violaceae,Leonia,longifolium,leaf pulverized,40.509559197114,-32.1358652529169,,,,,3270,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8834.0,indet,,,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8834.0,indet,,,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8836.0,Siparunaceae,Siparuna,sp.1,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8836.0,Siparunaceae,Siparuna,sp.1,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,74.0,SV_74,2025,p74-8838,2388.0,8838.0,Sapotaceae,Pouteria,cuspidata,leaf pulverized,45.6563961631267,-31.408251888962,1.506027773689399,48.10743319827603,0.25,-33.65,same as 3244,SV_cellulose.xlsx,
SV,74.0,SV_74,2025,p74-8839,2390.0,8839.0,Salicaceae,Tetrathylacium,macrophyllum,leaf pulverized,47.43,-33.56,,,,,3280,SV_cellulose.xlsx,
SV,74.0,SV_74,2006,jh-3280,2390.0,8839.0,Salicaceae,Tetrathylacium,macrophyllum,leaf herbarium,40.2334470281567,-31.2685056796215,,,,,3280,SV_cellulose.xlsx,
SV,74.0,SV_74,2025,p74-8840,2389.0,8840.0,Sapotaceae,Pouteria,megaphylla,leaf pulverized,44.5740328512561,-33.5302479904779,1.3054872322637001,45.51252723799056,-1.16,-34.88,3269,SV_cellulose.xlsx,
SV,74.0,SV_74,2006,jh-3269,2389.0,8840.0,Sapotaceae,Pouteria,megaphylla,leaf herbarium,50.65810447704,-32.325017436298,,,,,3269,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8841.0,Myristicaceae,"Osteophloeum 
",,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8841.0,Myristicaceae,"Osteophloeum 
",,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8843.0,Annonaceae,Guatteria,sp,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8843.0,Annonaceae,Guatteria,sp,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8848.0,Myristicaceae,Virola,,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8848.0,Myristicaceae,Virola,,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,74.0,SV_74,2025,p74-8849,2368.0,8849.0,Calophyllaceae,Marila,grandiflora,leaf pulverized,42.584605794486,-31.2207105692877,1.5797969964238898,48.92875807439671,0.44,-33.24,3163,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8850.0,Rubiaceae,,,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8850.0,Rubiaceae,,,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,74.0,SV_74,2025,p74-8853,2374.0,8853.0,Myrtaceae,Eugenia,,leaf pulverized,43.9837046243642,-33.1595942086546,1.315526705850149,44.737747009421255,-0.42,-34.64,3266,SV_cellulose.xlsx,
SV,74.0,SV_74,2025,p74-8854,2375.0,8854.0,Moraceae,Sorocea,pubivena,leaf pulverized,41.94733475458,-29.5062469126404,2.065846271337194,39.322177743596306,-0.3,-31.32,3268,SV_cellulose.xlsx,
SV,74.0,SV_74,2006,jh-3268,2375.0,8854.0,Moraceae,Sorocea,pubivena,leaf herbarium,43.8782733576757,-31.0841010573067,,,,,3268,SV_cellulose.xlsx,
SV,74.0,SV_74,2025,p74-8855,2376.0,8855.0,Annonaceae,Guatteria,,leaf pulverized,44.84,-32.69,,,,,same as 3262,SV_cellulose.xlsx,
SV,74.0,SV_74,2006,jh-4776,2376.0,8855.0,Annonaceae,Guatteria,,leaf herbarium,45.38,-33.85,,,,,same as 3262,SV_cellulose.xlsx,
SV,74.0,SV_74,2025,p74-8859,2382.0,8859.0,Moraceae,Pseudolmedia,laevigata,leaf pulverized,42.1040303643344,-33.2155181816902,1.5196118276396249,39.90582769402648,0.5,-34.77,3264,SV_cellulose.xlsx,
SV,74.0,SV_74,2006,jh-3264,2382.0,8859.0,Moraceae,Pseudolmedia,laevigata,leaf herbarium,46.05,-32.28,,,,,3264,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8861.0,Calophyllaceae,Marila,,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8861.0,Calophyllaceae,Marila,,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8862.0,Myristicaceae,Virola ,multinervia,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8862.0,Myristicaceae,Virola ,multinervia,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,74.0,SV_74,2025,p74-8863,2380.0,8863.0,Lauraceae,Pleurothyrium,,leaf pulverized,39.9182128244988,-30.9506111161297,1.8875040417539142,45.217282160825924,-0.82,-34.43,3273,SV_cellulose.xlsx,
SV,74.0,SV_74,2006,jh-p74-3273,2380.0,8863.0,Lauraceae,Pleurothyrium,,leaf herbarium,41.67,-30.94,,,,,3273,SV_cellulose.xlsx,
SV,74.0,SV_74,2025,p74-8863,2380.0,8863.0,Lauraceae,Pleurothyrium,,leaf pulverized,44.45,-31.32,1.8875040417539142,45.217282160825924,-0.82,-34.43,3273,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8864.0,Moraceae,Perebea,,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8864.0,Moraceae,Perebea,,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3928,2146.0,8865.0,Violaceae,Leonia,glycycarpa,leaf herbarium,45.59,-32.85,,,,,3928,SV_cellulose.xlsx,
SV,68.0,SV_68,2025,p68-8867,2142.0,8867.0,Rhizophoraceae,Cassipourea,guianensis,leaf pulverized,40.510000000000005,-31.99,2.0640948,44.0605127,1.538858585858584,-34.17514612937434,3925,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3925,2142.0,8867.0,Rhizophoraceae,Cassipourea,guianensis,leaf herbarium,44.0,-32.37,,,,,3925,SV_cellulose.xlsx,
SV,68.0,SV_68,2025,p68-8867,2142.0,8867.0,Rhizophoraceae,Cassipourea,guianensis,leaf pulverized,38.7624607513581,-31.9057679989876,2.0640948,44.0605127,1.538858585858584,-34.17514612937434,3925,SV_cellulose.xlsx,
SV,68.0,SV_68,2025,68-8869,2141.0,8869.0,Sapotaceae,Sarcaulus,aff. oblatus,leaf pulverized,44.54,-29.77,,,,,3924,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3924,2141.0,8869.0,Sapotaceae,Sarcaulus,aff. oblatus,leaf herbarium,46.6,-27.68,,,,,3924,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3923,2139.0,8870.0,Lauraceae,Ocotea,,leaf herbarium,45.04,-31.56,,,,,3923,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3923,2139.0,8870.0,Lauraceae,Ocotea,,leaf herbarium,46.2650865133808,-31.969120461235,,,,,3923,SV_cellulose.xlsx,
SV,68.0,SV_68,2025,p68-8870,2139.0,8870.0,Lauraceae,Ocotea,,leaf pulverized,42.1422622215152,-30.1393300132719,2.1749615,49.5438619,-0.5456388888888914,-34.0256131495228,3923,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8872.0,Fabaceae,Macrolobium,cf. ischnocalyx,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8872.0,Fabaceae,Macrolobium,cf. ischnocalyx,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8874.0,Euphorbiaceae,Pseudosenefeldera,inclinata,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8874.0,Euphorbiaceae,Pseudosenefeldera,inclinata,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2025,p68-8876,2133.0,8876.0,Sapotaceae,Pouteria,torta,leaf pulverized,45.5859024917889,-32.2573170187671,1.7456195,48.1396993,-0.6320429292929319,-34.2009276776246,3918,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3918,2133.0,8876.0,Sapotaceae,Pouteria,torta,leaf herbarium,45.42,-31.66,,,,,3918,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3920,2136.0,8878.0,Rubiaceae,Duroia,hirsuta,leaf herbarium,44.32,-32.58,,,,,3920,SV_cellulose.xlsx,
SV,,SV_<NA>,2025,p68-8878,2136.0,8878.0,Rubiaceae,Duroia,hirsuta,,,,1.7277264,43.7306213,1.571260101010099,-34.25249077412514,3920,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8880.0,Rubiaceae,,,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8880.0,Rubiaceae,,,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2025,p68-8883,2155.0,8883.0,Melastomataceae,Miconia,sp,leaf pulverized,40.9764178729058,-30.0244515471261,1.4952077,40.6260288,2.392098484848483,-31.90121357370095,,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8884.0,Fabaceae,Macrolobium,cf. ischnocalyx,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8884.0,Fabaceae,Macrolobium,cf. ischnocalyx,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,,SV_<NA>,2025,p68-8885,2154.0,8885.0,Apocynaceae,Aspidosperma,aff. excelsum,,,,1.5294916,48.8282508,0.8692272727272705,-33.91217433722163,3921,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-p70-3904,,8886.0,Indet,,,leaf herbarium,39.989999999999995,-31.98,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3939,,8886.0,Indet,,,leaf herbarium,43.988840957983,-32.2331863143944,,,,,,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3929,2148.0,8888.0,Simaroubaceae,Simaba,polyphylla,leaf herbarium,46.39,-30.97,,,,,3929,SV_cellulose.xlsx,
SV,68.0,SV_68,2025,p68-8888,2148.0,8888.0,Simaroubaceae,Simaba,polyphylla,leaf pulverized,45.0545859187322,-33.0441162369113,1.1420398999999999,43.0948024,2.435300505050503,-34.86093531283139,3929,SV_cellulose.xlsx,
SV,68.0,SV_68,2025,p68-8889,2147.0,8889.0,Euphorbiaceae,Pseudosenefeldera,inclinata,leaf pulverized,41.9886199891232,-30.4633399452444,2.4841004,40.4913041,1.312047979797978,-31.78777476139979,,SV_cellulose.xlsx,
SV,69.0,SV_69,2025,p69-8891,2185.0,8891.0,Sapindaceae,Allophylus,punctatus,leaf pulverized,42.1646348035949,-32.95862784708,2.990649007833678,44.2290096180273,-0.03,-35.22,3848,SV_cellulose.xlsx,
SV,69.0,SV_69,2006,jh-3848,2185.0,8891.0,Sapindaceae,Allophylus,punctatus,leaf herbarium,43.8720328685896,-33.3170020435494,,,,,3848,SV_cellulose.xlsx,
SV,69.0,SV_69,2025,p69-8892,2184.0,8892.0,Rubiaceae,Pentagonia,amazonica,leaf pulverized,42.8070573375508,-32.6885972072656,1.810419616968846,46.572465835029256,2.56,-34.8,3847,SV_cellulose.xlsx,
SV,69.0,SV_69,2006,jh-3855,2199.0,8893.0,Moraceae,Pseudolmedia,macrophylla,leaf herbarium,38.87,-31.99,,,,,3855,SV_cellulose.xlsx,
SV,69.0,SV_69,2025,69-8893,2199.0,8893.0,Moraceae,Pseudolmedia,macrophylla,leaf pulverized,43.4988316896495,-33.7079403532742,,,,,3855,SV_cellulose.xlsx,
SV,69.0,SV_69,2006,jh-3853,2197.0,8894.0,Moraceae,Brosimum,lactescens,leaf herbarium,43.96,-26.92,,,,,3853,SV_cellulose.xlsx,
SV,69.0,SV_69,2025,p69-8894,2197.0,8894.0,Moraceae,Brosimum,lactescens,leaf pulverized,46.54,-30.79,,,,,3853,SV_cellulose.xlsx,
SV,69.0,SV_69,2025,p69-8895,2195.0,8895.0,Celastraceae,Salacia,aff. cordata,leaf pulverized,48.7370403004821,-35.0508631508533,2.466862000311886,48.742933324688956,2.82,-36.94,3852,SV_cellulose.xlsx,
SV,69.0,SV_69,2025,p69-8898,2191.0,8898.0,Euphorbiaceae,Pseudosenefeldera,inclinata,leaf pulverized,41.0106971326434,-31.2602916893349,2.685294930046833,43.565853529435614,0.66,-33.2,,SV_cellulose.xlsx,
SV,69.0,SV_69,2025,p69-8899,2190.0,8899.0,Lacistemataceae,Lozania,klugii,leaf pulverized,45.58,-31.71,,,,,3850,SV_cellulose.xlsx,
SV,69.0,SV_69,2006,jh-3850,2190.0,8899.0,Lacistemataceae,Lozania,klugii,leaf herbarium,44.35,-31.5,,,,,3850,SV_cellulose.xlsx,
SV,68.0,SV_68,2025,68-9865,,9865.0,,,,leaf pulverized,50.7386705764376,-32.9258451761764,,,,,,SV_cellulose.xlsx,
SV,69.0,SV_69,2006,jh-3839,2169.0,,Euphorbiaceae,Pseudosenefeldera,inclinata,leaf herbarium,44.3057777292545,-31.9835064923571,,,,,3839,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3919,2150.0,,Opiliaceae,Agonandra,peruviana,leaf herbarium,45.96,-34.74,,,,,3919,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-3875,2209.0,,Salicaceae,Laetia,procera,leaf herbarium,44.57,-31.02,,,,,3875,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-3880,2213.0,,Myristicaceae,Iryanthera,juruensis,leaf herbarium,44.74,-31.46,,,,,3880,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3922,2138.0,,Fabaceae,Tachigali,chrysophylla,leaf herbarium,45.07,-28.4,,,,,3922,SV_cellulose.xlsx,
SV,68.0,SV_68,2006,jh-3927,2145.0,,Clusiaceae,Garcinia,madruno,leaf herbarium,45.26,-33.6,,,,,3927,SV_cellulose.xlsx,
SV,69.0,SV_69,2006,jh-3854,2198.0,,Lauraceae,Ocotea,aff. oblonga,leaf herbarium,46.16,-31.73,,,,,3854,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-4770,2243.0,,Moraceae,,,leaf herbarium,43.73,-30.69,,,,,3900,SV_cellulose.xlsx,
SV,72.0,SV_72,2006,jh-4772,2297.0,,Myristicaceae,Compsoneura,aff sprucei,leaf herbarium,44.6,-33.06,,,,,3212,SV_cellulose.xlsx,
SV,72.0,SV_72,2006,jh-3212,2297.0,,Myristicaceae,Compsoneura,aff sprucei,leaf herbarium,45.87,-32.32,,,,,3212,SV_cellulose.xlsx,
SV,72.0,SV_72,2006,jh-4773,2304.0,,Euphorbiaceae,Mabea,klugii,leaf herbarium,49.84,-35.43,,,,,3215,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-3900,2243.0,,Moraceae,,,leaf herbarium,44.95,-30.58,,,,,3900,SV_cellulose.xlsx,
SV,70.0,SV_70,2006,jh-3901,2244.0,,Violaceae,Fusispermum,laxiflorum,leaf herbarium,45.33,-31.74,,,,,3901,SV_cellulose.xlsx,
Oyacachi,82.0,Oyacachi_82,2011,p82-4039,4039.0,4039.0,Solanaceae,Solanum,stenophyllum,leaf pulverized,45.05998751719071,-24.65,1.51882697871205,44.0427196028166,-2.154078726634344,-27.4193877477283,4194.0,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,81.0,Oyacachi_81,2011,p81-4020,4020.0,8016.0,Rosaceae,Polylepis,pauta,leaf pulverized,45.78185494527062,-26.37,2.98489268184404,45.8888019397984,0.1349357381299697,-28.9601061104354,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,81.0,Oyacachi_81,2011,p81-4021,4021.0,8013.0,Asteraceae,Gynoxis,acostae,leaf pulverized,45.85056560902917,-24.82,2.30858540158555,42.7543386536824,-0.7261575928982733,-26.5153645865996,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,81.0,Oyacachi_81,2011,p81-4022,4022.0,8039.0,Rosaceae,Polylepis,pauta,leaf pulverized,43.99153645459705,-25.65,2.69862773225167,45.0742897221732,0.3562018621663939,-28.1224085592093,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,81.0,Oyacachi_81,2011,p81-4027,4027.0,8052.0,Rosaceae,Polylepis,pauta,leaf pulverized,45.93526033556084,-25.14,2.77688122312535,44.9815009515712,1.26452825204562,-27.7660706966673,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,82.0,Oyacachi_82,2011,p82-4034,4034.0,4034.0,Asteraceae,Gynoxis,induta,leaf pulverized,44.50739680752388,-25.72,1.02519169918504,44.226189517193,-4.942629677025145,-27.4221314889763,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,82.0,Oyacachi_82,2011,p82-4035,4035.0,4036.0,Rosaceae,Polylepis,pauta,leaf pulverized,45.68813628266524,-25.26,2.47253057214418,46.4258466455933,-2.015539798641939,-27.7124658663816,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,82.0,Oyacachi_82,2011,p82-4038,4038.0,4038.0,Solanaceae,Solanum,stenophyllum,leaf pulverized,44.8272916274702,-26.07,2.67392159699671,45.7456281223962,6.235676061147208,-29.1071571452918,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,82.0,Oyacachi_82,2011,p82-4043,4043.0,8080.0,Rosaceae,Polylepis,pauta,leaf pulverized,,,2.47063005938469,45.8420133350544,-1.02071940083506,-27.7203835273879,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,82.0,Oyacachi_82,2011,p82-4044,4044.0,4044.0,Asteraceae,Gynoxis,cf,leaf pulverized,44.99950540509508,-24.15,1.628595169,-3.431582754,42.0576301,-26.3117917,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,82.0,Oyacachi_82,2011,p82-4045,4045.0,4045.0,Rosaceae,Polylepis,pauta,leaf pulverized,43.84988184998212,-25.31,2.3578482967968,45.6090640427828,-1.529282344445721,-27.7804838406912,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,82.0,Oyacachi_82,2011,p82-4046,4046.0,4046.0,Asteraceae,Gynoxis,cf,leaf pulverized,45.49,-27.6,1.64177197757741,42.3996326323849,-1.999047930245834,-26.0336799935917,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,82.0,Oyacachi_82,2011,p82-4050,4050.0,4050.0,Rosaceae,Polylepis,pauta,leaf pulverized,45.81181702871249,-25.05,2.19651476188582,44.7080589713033,-2.29950232410132,-27.5184692868895,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,85.0,Oyacachi_85,2011,p85-4100,4100.0,8066.0,Asteraceae,Verbesina,,leaf pulverized,44.81877897413047,-23.66,2.88973903569805,41.2553224528781,0.3695417051192454,-25.802253455736,,iWUE_OYC_GUA.xlsx,3500.0
Oyacachi,85.0,Oyacachi_85,2011,p85-4101,4101.0,8067.0,Asteraceae,Verbesina,,leaf pulverized,44.96473740003615,-23.7,2.94689075407411,41.8394774311999,0.638945328245771,-26.0731025344455,,iWUE_OYC_GUA.xlsx,3500.0
Oyacachi,85.0,Oyacachi_85,2011,p85-4105,4105.0,8071.0,Solanaceae,Seesea,crasivenosa,leaf pulverized,44.20571555230563,-22.85,2.07451873137602,42.5649993980794,1.533571099418812,-25.7347764827582,,iWUE_OYC_GUA.xlsx,3500.0
Oyacachi,85.0,Oyacachi_85,2011,p85-4106,4106.0,8076.0,Asteraceae,Verbesina,,leaf pulverized,44.26933269854089,-25.95,2.96927657844675,40.5680003168707,2.04803939705911,-27.8567453165173,,iWUE_OYC_GUA.xlsx,3500.0
Oyacachi,85.0,Oyacachi_85,2011,p85-4110,4110.0,4110.0,Solanaceae,Seesea,crasivenosa,leaf pulverized,43.86223879426386,-25.07,1.77333213879914,39.6150534950338,3.557496918037326,-27.098174832436,,iWUE_OYC_GUA.xlsx,3500.0
Oyacachi,85.0,Oyacachi_85,2011,p85-4115,4115.0,8072.0,Asteraceae,Verbesina,,leaf pulverized,45.42878404532536,-24.11,3.24349379578217,42.3636484593462,2.092706082436056,-26.1303956401564,,iWUE_OYC_GUA.xlsx,3500.0
Oyacachi,83.0,Oyacachi_83,2011,p83-4240,4240.0,4240.0,Asteraceae,Gynoxis,acostae,leaf pulverized,45.26921958553201,-25.13,1.71072628526175,44.4526142125919,-3.512787284702233,-27.8497566770923,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,83.0,Oyacachi_83,2011,p83-4241,4241.0,4241.0,Asteraceae,Gynoxis,acostae,leaf pulverized,45.20780688123111,-22.95,2.08558607863521,47.5904284466894,-2.335299599612302,-27.0551806154337,,iWUE_OYC_GUA.xlsx,4000.0
